mode,pattern,io_size_kib,threads,n,throughput_gibs_mean,throughput_gibs_std,throughput_gibs_min,throughput_gibs_max,avg_lat_us_mean,avg_lat_us_std,avg_lat_us_min,avg_lat_us_max,iops_mean,iops_std,iops_min,iops_max,active_cores_mean,active_cores_std,active_cores_min,active_cores_max,total_cpu_pct_mean,total_cpu_pct_std,total_cpu_pct_min,total_cpu_pct_max,gdsio_cpu_pct_mean,gdsio_cpu_pct_std,gdsio_cpu_pct_min,gdsio_cpu_pct_max,gdsio_usr_pct_mean,gdsio_usr_pct_std,gdsio_usr_pct_min,gdsio_usr_pct_max,gdsio_sys_pct_mean,gdsio_sys_pct_std,gdsio_sys_pct_min,gdsio_sys_pct_max,dram_read_mibs_mean,dram_read_mibs_std,dram_read_mibs_min,dram_read_mibs_max,dram_write_mibs_mean,dram_write_mibs_std,dram_write_mibs_min,dram_write_mibs_max,ssd_r_mbs_mean,ssd_r_mbs_std,ssd_r_mbs_min,ssd_r_mbs_max,ssd_w_mbs_mean,ssd_w_mbs_std,ssd_w_mbs_min,ssd_w_mbs_max,ssd_r_await_ms_mean,ssd_r_await_ms_std,ssd_r_await_ms_min,ssd_r_await_ms_max,ssd_w_await_ms_mean,ssd_w_await_ms_std,ssd_w_await_ms_min,ssd_w_await_ms_max,ssd_aqu_sz_mean,ssd_aqu_sz_std,ssd_aqu_sz_min,ssd_aqu_sz_max,ssd_util_pct_mean,ssd_util_pct_std,ssd_util_pct_min,ssd_util_pct_max
cpu,seq,128,16,3,6.931754333333333,0.00014935974468812104,6.931586,6.931871,281.764272,0.006201837469670688,281.759376,281.771246,56495.03611111111,165.92970929259963,56352.941666666666,56677.39166666667,14.666666666666666,1.5275252316519468,13.0,16.0,1288.373361111111,80.94022488683527,1231.3004166666667,1381.0060833333332,113.745395480226,1.523181865630841,112.76271186440678,115.5,77.8085593220339,0.147005028182135,77.64601694915254,77.9322033898305,35.936836158192094,1.4274109098583656,34.91525423728814,37.567796610169495,2283.2143466666666,3349.9422520160074,327.8368,6151.3160800000005,3109.06448,3447.7633301697533,1063.2035200000003,7089.68184,6978.391814480252,1.982446575577057,6976.529888590495,6980.476041666667,0.0,0.0,0.0,0.0,0.25630555555555556,0.001106588015946789,0.25566666666666665,0.25758333333333333,0.0,0.0,0.0,0.0,14.658972222222223,0.011753939449928315,14.645416666666668,14.666333333333334,100.23505555555556,3.305384527905157,98.31258333333334,104.05175
cpu,seq,256,16,3,6.936777333333334,0.0005338841946836903,6.936161,6.937097,563.1204153333333,0.0433787141618108,563.094477,563.170494,28318.194444444445,67.97714553300075,28242.666666666668,28374.466666666667,13.0,2.0,11.0,15.0,1221.4939444444444,81.30346071305314,1129.85125,1284.9636666666665,80.89158192090396,1.1481743759911505,79.61211864406779,81.83220338983051,55.82296610169492,0.5305001420800106,55.40220338983051,56.418898305084745,25.06861581920904,0.7484600744214546,24.209915254237288,25.58262711864407,3359.1926933333334,10.067337850402291,3348.4323999999997,3368.3824800000007,4081.7239999999997,121.21940849093741,3942.01616,4159.02336,6986.851120741102,0.5745513309057537,6986.404166666666,6987.49919555664,0.0,0.0,0.0,0.0,0.5341111111111111,0.001018350154434628,0.533,0.535,0.0,0.0,0.0,0.0,14.969027777777777,0.010568011656427553,14.958916666666665,14.98,98.3608611111111,0.0066459748330491356,98.35333333333332,98.36591666666666
cpu,seq,512,16,3,6.938853666666667,3.496188400748214e-05,6.938832,6.938894,1125.9030533333332,0.005525561721074683,1125.896677,1125.906438,14165.466666666667,33.773539116362876,14127.433333333332,14191.95,11.666666666666666,1.1547005383792515,11.0,13.0,1135.3980555555554,125.86392760455225,1018.1878333333333,1268.4212499999999,63.87570621468927,0.1423964198997594,63.720338983050844,64.0,44.4774011299435,0.24828242699501296,44.19491525423729,44.66101694915254,19.398305084745765,0.3559322033898307,19.14406779661017,19.805084745762713,2943.77128,909.6923611621643,1893.66128,3491.0058400000003,5160.57224,319.94222073529204,4791.55792,5360.387839999999,6990.532343234592,0.760917976972611,6989.717863037109,6991.225,0.0,0.0,0.0,0.0,1.0708055555555556,0.0001272937693042422,1.0706666666666669,1.0709166666666667,0.0,0.0,0.0,0.0,15.13338888888889,0.0006988747569662626,15.132583333333335,15.133833333333333,100.37086111111111,3.4446076118386855,98.37175,104.34833333333333
cpu,seq,1024,16,3,6.876706,0.006979242437399781,6.868671,6.881261,2272.1543416666664,2.309129438633123,2270.647122,2274.81276,7000.388888888889,4.930787162009248,6995.125,7004.9,10.333333333333334,1.5275252316519468,9.0,12.0,1192.0668055555554,58.54633618033852,1129.2573333333332,1245.1256666666668,88.46350282485875,4.5488670132340525,83.2457627118644,91.59542372881356,44.75426553672317,2.1891638316087847,42.45762711864407,46.81720338983051,43.70923728813559,2.9096866214898864,40.78813559322034,46.607372881355936,3620.819813333333,756.3756644929091,2893.55912,4403.285519999999,6131.121253333333,140.26624872410275,5976.723599999999,6250.69512,6919.307948404948,4.317619430719572,6914.858333333334,6923.4801983235675,0.0,0.0,0.0,0.0,2.09475,0.006652589303755705,2.087083333333333,2.0989999999999998,0.0,0.0,0.0,0.0,24.871166666666667,2.421943367135391,22.141416666666665,26.7625,98.262,0.04940668814374995,98.21591666666667,98.31416666666668
cpu,seq,2048,16,3,6.862564666666667,0.014132252698467388,6.846362,6.872347,4575.895167666667,3.149410218748703,4572.33772,4578.327504,3505.863888888889,8.60144260079761,3498.3416666666667,3515.241666666667,10.666666666666666,2.0816659994661326,9.0,13.0,1154.76175,81.41627938427168,1088.5140833333332,1245.65275,88.00920903954803,9.184793423413314,81.73050847457628,98.55084745762711,48.40683615819209,3.545609794857528,46.28372881355932,52.5,39.602344632768364,5.68888578511719,35.293644067796606,46.05084745762712,5186.326053333333,336.33321330822395,4915.53232,5562.810239999999,6690.552106666666,45.882664181153906,6652.3215199999995,6741.43272,6900.552175591362,13.17275614886615,6885.535439534505,6910.156905517578,0.0,0.0,0.0,0.0,3.7403055555555556,0.06495732217158971,3.666916666666667,3.7904166666666668,0.0,0.0,0.0,0.0,40.57875,0.2990183360226871,40.27633333333333,40.874249999999996,98.19563888888888,0.013802509165340319,98.18258333333333,98.21008333333333
cpu,seq,4096,16,3,6.840582,0.007361074581880184,6.833532,6.848219,9484.201095333334,94.15610448232752,9382.130304,9567.663905,1745.4916666666668,3.2514526668006,1742.6583333333333,1749.0416666666667,11.666666666666666,2.0816659994661326,10.0,14.0,1227.8773055555555,16.036383220043618,1218.3825,1246.3925000000002,102.7680790960452,1.654140931162594,101.0756779661017,104.38110169491524,47.88985875706215,1.150521503268783,46.5721186440678,48.69491525423729,54.878220338983056,0.9689492416345258,54.152542372881356,55.9785593220339,6283.520453333333,85.04417879615609,6185.422799999999,6336.4616,6841.031493333333,19.273603279151825,6823.3376,6861.56888,6881.609079237196,4.203526717738853,6879.166061360677,6886.462858072917,0.0,0.0,0.0,0.0,6.709638888888889,0.05928077806631868,6.662166666666667,6.776083333333333,0.0,0.0,0.0,0.0,60.89805555555556,1.706565126238256,59.15775,62.56875,98.24172222222222,0.05567267515809511,98.20666666666666,98.30591666666666
gds,rand,4,1,3,0.24501533333333333,0.0077884458869105075,0.236096,0.250472,15.579646666666667,0.5036389717648286,15.229942,16.156907,63989.416666666664,2158.8385887214413,61523.00833333333,65536.0,0.0,0.0,0.0,0.0,109.98230555555554,1.629488992695208,108.44533333333331,111.69075,65.49355932203389,1.884643325773741,64.37610169491525,67.66949152542372,48.75723163841808,2.8779807454226747,46.95364406779661,52.07627118644068,16.73627118644068,1.0050108298770064,15.59322033898305,17.481355932203392,495.14520000000005,154.66881105151614,405.64056000000005,673.7412,464.7302666666667,150.10456758288115,377.58632,638.0552,243.6097953830295,8.31652822379069,234.12001114908853,249.628515625,0.0,0.0,0.0,0.0,0.00975,0.0,0.00975,0.00975,0.0,0.0,0.0,0.0,0.4041388888888889,0.014875953128505126,0.38716666666666666,0.41491666666666666,38.3045,0.8890139200260023,37.311,39.025
gds,rand,4,2,3,0.45478566666666664,0.007484526526997783,0.446169,0.459671,16.778336,0.27889801730919506,16.596854,17.099473,118700.73333333334,1779.5278315703085,116646.36666666667,119765.36666666667,1.0,0.0,1.0,1.0,208.90247222222223,1.0652523218746228,207.70141666666666,209.73291666666668,129.48070621468926,2.190583246048071,127.82000000000001,131.96338983050848,97.78559322033898,1.0690813934657366,96.83101694915254,98.94076271186441,31.695112994350282,1.1504415559792802,30.988983050847455,33.02262711864407,981.8945600000001,280.1761390480724,658.3768,1144.58248,926.5872,268.8706863337719,616.1241600000001,1082.8044,451.7319506835937,6.819236800160661,443.85791015625,455.7090317382812,0.0,0.0,0.0,0.0,0.009888888888888888,4.8112522432468525e-05,0.009833333333333333,0.009916666666666666,0.0,0.0,0.0,0.0,0.7644166666666667,0.01805777764104247,0.7435833333333334,0.7755833333333334,66.28566666666666,1.0343745728431484,65.17666666666666,67.22425
gds,rand,4,4,3,0.7797016666666666,0.03648553146568285,0.756168,0.821731,19.597568666666668,0.8934662318041644,18.568797,20.179063,203665.73055555555,9809.122595352143,197738.325,214988.15833333333,1.6666666666666667,0.5773502691896257,1.0,2.0,403.0107777777778,1.9666077980831713,400.7538333333333,404.35650000000004,252.75991525423728,2.399640038420404,250.00389830508473,254.38601694915255,190.02279661016948,0.5721247448263664,189.44915254237287,190.59338983050847,62.73711864406779,2.411292973684679,59.978050847457624,64.44067796610169,1919.1328533333333,62.95496726651921,1859.6696000000002,1985.0779999999997,1855.7362666666668,49.920318103495035,1803.36976,1902.78456,775.3138780381945,36.67311591830976,753.9847005208334,817.6599609375,0.0,0.0,0.0,0.0,0.009888888888888888,4.8112522432468525e-05,0.009833333333333333,0.009916666666666666,0.0,0.0,0.0,0.0,1.516861111111111,0.03145370642942014,1.4978333333333333,1.5531666666666666,84.12527777777778,2.59522964266134,82.53333333333333,87.11999999999999
gds,rand,4,8,3,1.2794716666666666,0.005489765416967514,1.273951,1.28493,23.853337,0.10243951003885056,23.75127,23.956145,334384.5055555556,1306.078460675247,333253.75,335814.10833333334,3.0,1.0,2.0,4.0,784.43,1.6279346343177115,782.6226666666666,785.78125,501.74782485875704,6.1815257155402765,494.97474576271185,507.08508474576274,363.2384463276836,3.7107403349182975,358.9612711864407,365.598220338983,138.50937853107345,3.064201604535127,136.0134745762712,141.9292372881356,3485.1078933333333,59.24645773473804,3419.7527200000004,3535.29744,3296.3389866666666,56.46125515121031,3233.057680000001,3341.562,1273.5986247558594,5.06321862127746,1269.348139404297,1279.200390625,0.0,0.0,0.0,0.0,0.01,8.33333333333337e-05,0.009916666666666666,0.010083333333333333,0.0,0.0,0.0,0.0,2.9121944444444448,0.06772443825560356,2.8546666666666667,2.9868333333333337,93.52247222222222,0.13811554978565413,93.36366666666666,93.61458333333333
gds,rand,4,16,3,1.7082816666666667,0.009420987757837932,1.700196,1.718627,35.726963,0.196462058344609,35.511778,35.896756,446418.1138888889,2723.582966174209,444717.4083333333,449559.45,11.333333333333334,2.0816659994661326,9.0,13.0,1437.6738055555556,1.676837322190986,1436.3551666666667,1439.5610000000001,1010.0647457627118,1.0426581392785297,1008.8630508474575,1010.7294915254238,699.3653672316384,3.888121430726906,695.3838983050848,703.1528813559321,310.6993785310735,2.9661819666297173,307.5766101694915,313.4791525423729,7688.580186666667,78.31121032342043,7615.92872,7771.531760000001,6655.655813333334,27.237799862435878,6625.110320000001,6677.41912,1700.0428430447048,10.298720511750727,1693.9143206380209,1711.932893391927,0.0,0.0,0.0,0.0,0.009916666666666666,0.0,0.009916666666666666,0.009916666666666666,0.0,0.0,0.0,0.0,4.378472222222222,0.01544756663085861,4.361916666666667,4.3925,96.3026388888889,0.20790576680402642,96.07025,96.471
gds,rand,4,32,3,2.1235530000000002,0.00831540516150602,2.115822,2.13235,57.50496,0.2218949408098345,57.264308,57.701459,555275.2111111111,2255.3394658924562,553170.575,557655.85,35.666666666666664,0.5773502691896257,35.0,36.0,2586.604861111111,22.590480840379083,2560.55975,2600.8799999999997,1965.615988700565,20.291443410400674,1942.8277966101693,1981.7288135593221,1244.5933333333335,12.718987425327327,1232.4541525423729,1257.822033898305,721.0226553672317,20.40993512847784,699.3240677966102,739.8371186440678,11276.5392,85.70104039138876,11177.85392,11332.25208,9692.870133333332,101.08150685576811,9623.95632,9808.90912,2115.38178781467,9.61673320558486,2105.906073079427,2125.13359375,0.0,0.0,0.0,0.0,0.009916666666666666,0.0,0.009916666666666666,0.009916666666666666,0.0,0.0,0.0,0.0,6.367444444444445,0.038544917280338535,6.343666666666667,6.4119166666666665,96.98086111111111,0.09588007314309824,96.87175,97.05166666666668
gds,rand,8,16,3,3.3368246666666668,0.019528683169464746,3.317345,3.356402,36.58225366666667,0.21456246655073127,36.36795,36.797074,436659.18611111114,2470.8469184889823,434082.5333333333,439008.51666666666,12.0,2.6457513110645907,9.0,14.0,1470.3020555555556,2.2065848067226344,1468.0525,1472.463,990.5885028248588,6.705014445792053,982.8728813559322,995.0022881355933,704.8192937853107,9.271172216831845,694.2033898305085,711.3237288135593,285.769209039548,3.0626518914584984,282.5666101694915,288.6694915254237,10090.109813333334,191.9287824613342,9956.134800000002,10309.985120000001,9123.397013333333,122.36720744393753,8995.23768,9239.00456,3325.551231391059,19.211877141084504,3305.8108723958335,3344.186962402344,0.0,0.0,0.0,0.0,0.009916666666666666,0.0,0.009916666666666666,0.009916666666666666,0.0,0.0,0.0,0.0,4.961611111111111,0.04826549357843952,4.9087499999999995,5.003333333333333,97.00725,0.03655256868918983,96.96583333333334,97.03500000000001
gds,rand,16,16,3,6.010303666666666,0.10528572659830612,5.918675,6.125315,40.629402,0.7048746307599654,39.862219,41.24841,393352.86666666664,6821.909056045684,387388.80833333335,400791.4583333333,15.333333333333334,1.1547005383792515,14.0,16.0,1534.5246111111112,6.466395979264429,1527.3699166666668,1539.9518333333333,926.2107062146893,10.86887968830843,913.6694915254237,932.8948305084746,701.5735593220339,14.379587766217117,686.5847457627119,715.2545762711864,224.63714689265535,6.149931747771699,217.64025423728813,229.1864406779661,13739.474586666667,74.60447807283906,13659.737839999998,13807.58064,12742.408053333333,17.126763950605167,12722.696719999998,12753.650639999998,5989.342475423177,103.98571507191403,5898.0861153971355,6102.551987955729,0.0,0.0,0.0,0.0,0.01963888888888889,4.811252243246752e-05,0.019583333333333335,0.019666666666666666,0.0,0.0,0.0,0.0,6.464888888888889,0.15541182595976433,6.316416666666667,6.626416666666667,97.33005555555556,0.024503448358986425,97.31508333333333,97.35833333333333
gds,rand,32,16,3,6.904943333333334,5.272886622486292e-05,6.904888,6.904993,70.70841733333333,9.728480525464202e-05,70.708305,70.708474,225885.57222222222,162.53663269428165,225705.16666666666,226020.59166666667,16.666666666666668,2.0816659994661326,15.0,19.0,1571.2235277777777,1.5907896391182452,1569.4195833333333,1572.4254166666667,408.3900564971751,6.580608183149639,400.8050847457627,412.5769491525424,297.43830508474576,5.160247049529738,291.5169491525424,300.97457627118644,110.95175141242937,1.7368400028332853,109.28813559322033,112.7535593220339,1112.2905066666667,70.63506994838555,1056.8586400000002,1191.82144,1024.9863466666666,82.6925382658758,966.99528,1119.67688,6880.757656928168,2.553590136351129,6877.8109375,6882.322973388672,0.0,0.0,0.0,0.0,0.04875,0.0,0.04875,0.04875,0.0,0.0,0.0,0.0,11.815027777777777,0.07425450478914664,11.770583333333333,11.900749999999999,97.30894444444444,0.035952354015545585,97.2675,97.33175
gds,rand,64,16,3,6.921035333333333,0.0005008156680188234,6.920461,6.921381,141.087346,0.010436907635879929,141.080306,141.099337,113143.56944444445,69.99286984189143,113062.93333333333,113188.61666666667,15.333333333333334,1.5275252316519468,14.0,17.0,1455.6876666666667,21.020781490355667,1439.7370833333332,1479.50775,219.11675141242938,2.4623259643955073,217.57372881355934,221.9564406779661,154.88516949152543,1.3643668169745082,153.9699152542373,156.45330508474578,64.23166666666667,1.1301937035846261,63.34152542372882,65.50322033898306,675.1837333333333,43.33554632912487,648.19952,725.1704799999999,768.3103466666666,71.8561170220527,694.65112,838.21624,6893.071180555556,4.426523259098535,6888.216666666666,6896.883854166666,0.0,0.0,0.0,0.0,0.11699999999999999,0.0,0.11699999999999999,0.11699999999999999,0.0,0.0,0.0,0.0,13.578472222222222,0.018608975831073644,13.55725,13.592,97.25638888888889,0.06716652881155152,97.185,97.31833333333334
gds,rand,128,16,3,6.931240333333333,0.0001369172499480377,6.93111,6.931383,281.7510453333333,0.0019497010881806224,281.749183,281.753072,56606.180555555555,78.71426232006938,56546.64166666667,56695.425,11.333333333333334,1.1547005383792515,10.0,12.0,1311.5608055555554,76.72270840475235,1245.7682499999999,1395.8368333333333,133.18562146892654,0.8665169504924575,132.45762711864407,134.14406779661016,90.2375988700565,0.19117900900129034,90.07720338983052,90.44915254237289,42.948022598870054,0.7144451471156454,42.271186440677965,43.69491525423729,443.25450666666666,18.35277064281394,431.37456,464.39232,1193.30408,6.799129465689113,1188.1191999999999,1201.0020000000002,6900.388019124349,8.033391609761692,6895.38176570638,6909.654166666666,0.0,0.0,0.0,0.0,0.2534166666666667,8.333333333332416e-05,0.25333333333333335,0.2535,0.0,0.0,0.0,0.0,14.378694444444445,0.019728070337953072,14.362083333333334,14.4005,97.2136388888889,0.11241046848904174,97.14425,97.34333333333333
gds,rand,256,16,3,6.9365179999999995,2.651414716724748e-05,6.936495,6.936547,563.0688046666667,0.0057757743492568665,563.062414,563.073652,28301.83611111111,37.727690550300366,28263.7,28339.141666666666,9.666666666666666,2.0816659994661326,8.0,12.0,1130.6829722222221,40.450345717374205,1104.9091666666666,1177.3043333333333,91.45533898305085,0.6223455380149828,91.03474576271186,92.17025423728813,62.67440677966102,0.3853866740531894,62.25423728813559,63.01144067796611,28.780932203389828,0.7032005309905602,28.02330508474576,29.412711864406777,349.19405333333333,35.38392140405773,322.5128,389.33216000000004,3192.1458666666667,134.3997140050365,3037.0887200000006,3275.26408,6896.324044270833,9.904100929339714,6886.79375,6906.563799479166,0.0,0.0,0.0,0.0,0.5168611111111111,0.00019245008972985407,0.51675,0.5170833333333333,0.0,0.0,0.0,0.0,14.745611111111112,0.023650424786726014,14.7255,14.771666666666667,97.08169444444445,0.1398518644190422,96.94666666666667,97.22591666666668
gds,rand,512,16,3,6.937894333333333,0.0006230219364784858,6.937178,6.93831,1125.8872353333334,0.06530403149371783,1125.844812,1125.962436,14151.375,16.03434681481512,14133.108333333334,14163.125,11.0,3.0,8.0,14.0,1078.9081944444445,112.14975544585376,968.4839166666667,1192.70725,72.65621468926554,0.4804840615964704,72.10169491525424,72.94915254237289,49.52683615819209,0.216157077205995,49.313559322033896,49.74576271186441,23.129350282485877,0.3108792972683703,22.78813559322034,23.396525423728814,360.6688266666667,30.314589293825716,341.35896,395.60856,5723.547573333333,249.46235366963862,5440.35096,5910.766320000001,6899.6642876790365,9.278913532293249,6890.001196370443,6908.504166666667,0.0,0.0,0.0,0.0,1.0523333333333333,0.0004639803635691772,1.0518333333333334,1.05275,0.0,0.0,0.0,0.0,14.949416666666666,0.023619083621323842,14.926583333333333,14.973749999999999,97.10752777777778,0.12479289324197695,96.97841666666666,97.22749999999999
gds,rand,1024,16,3,6.845089333333333,0.005855773675043606,6.840512,6.851688,2282.1348036666664,1.8903711592923866,2280.000346,2283.597723,6966.694444444444,15.5071317225096,6949.575,6979.8,9.0,1.0,8.0,10.0,959.7555555555555,43.72754905673609,934.1431666666666,1010.246,79.60296610169492,2.8164338096086925,76.45110169491525,81.87288135593221,44.926836158192096,0.9319768959568357,44.258813559322036,45.99152542372882,34.676073446327685,2.151406807657458,32.19220338983051,35.95466101694915,669.5587733333333,55.08990077547536,614.8962400000001,725.0663199999999,6346.393759999999,130.22896751817964,6249.29904,6494.384799999999,6797.0767181803385,18.397256773374348,6778.996039632161,6815.775,0.0,0.0,0.0,0.0,2.1159444444444446,0.002791770313167228,2.1129166666666666,2.1184166666666666,0.0,0.0,0.0,0.0,17.91525,1.3551541220261418,16.70325,19.378416666666666,96.95422222222221,0.18671428584079225,96.76008333333333,97.1325
gds,rand,2048,16,3,6.868935333333333,0.008476872084285056,6.86062,6.877565,4589.949578666667,8.815338381767454,4581.040118,4598.667679,3495.05,1.7468423893795135,3493.2083333333335,3496.6833333333334,10.666666666666666,0.5773502691896257,10.0,11.0,1054.7782777777777,118.20651812882902,970.8224166666666,1189.9567499999998,95.71751412429379,9.195849883504945,86.77118644067797,105.14406779661017,53.4590395480226,3.5266262956008156,50.3771186440678,57.30508474576271,42.25847457627118,5.727736898626793,36.394067796610166,47.83898305084746,3945.5542133333333,213.8586036131993,3807.6181600000004,4191.908079999999,6598.82848,71.26241337609602,6527.84104,6670.36272,6819.513179714627,1.606876609514119,6817.954467692058,6821.16423811849,0.0,0.0,0.0,0.0,3.7979166666666666,0.04564932760853237,3.7454166666666664,3.8282499999999997,0.0,0.0,0.0,0.0,32.61080555555556,2.8065455564889974,30.745583333333332,35.838499999999996,96.93061111111112,0.10948396424100872,96.80916666666667,97.02175000000001
gds,rand,4096,16,3,6.845151666666666,0.002514944200838863,6.842276,6.84694,9774.405575333334,108.8228908080258,9698.88689,9899.142603,1745.2972222222222,6.079007213657868,1740.675,1752.1833333333334,8.666666666666666,0.5773502691896257,8.0,9.0,941.8744722222223,39.30628504497769,910.0845833333333,985.8235833333333,97.61005649717514,1.6527362127369551,95.76279661016949,98.94872881355933,53.16070621468926,0.8795441218064891,52.52542372881356,54.16457627118644,44.449350282485874,1.3429450991416685,42.9706779661017,45.59322033898305,6199.713253333333,75.48184752623197,6113.40592,6253.392720000001,6749.994639999999,38.547187232191,6708.232639999999,6784.211199999999,6794.6356299370655,10.041301093816932,6785.089680989583,6805.108066813151,0.0,0.0,0.0,0.0,6.942861111111111,0.09101061954722875,6.872,7.0455000000000005,0.0,0.0,0.0,0.0,53.42969444444444,1.3104177247831768,52.025333333333336,54.619749999999996,96.90058333333333,0.13998132315895698,96.75,97.02674999999999
gds,seq,4,1,3,0.2679046666666667,0.011344404185911788,0.261155,0.281002,14.255427666666666,0.5892015284444991,13.575197,14.606639,69923.53888888888,2848.5004716947738,68157.6,73209.64166666666,0.0,0.0,0.0,0.0,110.05058333333332,1.9515233526231195,108.84249999999999,112.302,72.82940677966101,0.6921534463381671,72.05084745762711,73.37508474576272,55.276610169491526,2.3535014789529023,52.847457627118644,57.54635593220339,17.55279661016949,1.87383030449787,15.51593220338983,19.203389830508474,542.3732533333333,166.67972808529456,443.60303999999996,734.81592,507.47488,163.0316107129362,411.04128,695.7085599999999,265.55839425998266,11.67653804875828,258.4445187174479,279.03430989583336,0.0,0.0,0.0,0.0,0.00525,0.0005,0.004750000000000001,0.005750000000000001,0.0,0.0,0.0,0.0,0.34075,0.0065685487996461666,0.3368333333333334,0.34833333333333333,31.612416666666668,0.5093125336612532,31.234750000000002,32.19166666666667
gds,seq,4,2,3,0.466784,0.006675284563222758,0.459232,0.471896,16.346516,0.23519864716660246,16.167319,16.612848,121951.77222222222,1742.6711216256956,119977.01666666666,123274.05,0.6666666666666666,0.5773502691896257,0.0,1.0,206.44338888888888,2.530033783718961,203.94508333333332,209.004,129.24129943502825,2.00632096748539,127.02322033898305,130.92949152542374,94.99745762711865,1.4410923731003888,93.62711864406779,96.50016949152543,34.243841807909604,3.2225456549040867,30.523050847457625,36.144067796610166,811.1699733333334,291.1292637426484,640.5004,1147.32376,763.9898933333333,276.98623909361936,601.97864,1083.8168799999999,463.8968078613281,6.493941918181982,456.55306892903644,468.8814627278646,0.0,0.0,0.0,0.0,0.009888888888888888,4.8112522432468525e-05,0.009833333333333333,0.009916666666666666,0.0,0.0,0.0,0.0,0.7691944444444445,0.01251369620026766,0.7580833333333333,0.7827500000000001,61.02872222222222,2.5803621654900715,59.35191666666666,64.00008333333334
gds,seq,4,4,3,0.7203506666666667,0.010598820752014505,0.712052,0.73229,21.187153666666667,0.30910850412489976,20.839427,21.43075,188151.4388888889,2776.692709478376,185920.2,191261.1,1.6666666666666667,1.1547005383792515,1.0,3.0,400.2320833333333,3.1367738878681406,397.9921666666666,403.81708333333336,257.49977401129945,0.7334691142044649,256.71593220338985,258.1694915254237,185.3850847457627,1.9828886885024746,183.9843220338983,187.65398305084744,72.11468926553673,2.6437754270305036,69.06194915254238,73.65254237288136,1750.3117866666664,72.22221656514654,1700.6593599999999,1833.1640799999998,1707.8744000000002,67.14009462446704,1660.8056000000001,1784.75848,716.123003499349,10.559887010163877,707.7674266764323,727.991660888672,0.0,0.0,0.0,0.0,0.009944444444444443,4.811252243246952e-05,0.009916666666666666,0.01,0.0,0.0,0.0,0.0,1.4568055555555555,0.010538399801220755,1.4476666666666667,1.4683333333333333,80.42033333333333,0.36301263560806374,80.173,80.83708333333334
gds,seq,4,8,3,1.2818386666666668,0.016045961246785194,1.266569,1.298562,23.811163999999998,0.29887332288613605,23.500427,24.09656,334696.9666666667,4346.377044838925,330908.5333333333,339441.94166666665,2.3333333333333335,1.5275252316519468,1.0,4.0,782.1143888888889,2.9450123305878897,779.0850833333334,784.9671666666667,503.61042372881354,6.547674247898507,496.263813559322,508.8305084745763,364.2507062146893,5.839438207846849,358.9612711864407,370.5169491525424,139.3597175141243,2.734693246271275,137.30254237288136,142.46305084745762,3564.124933333333,107.64891582494899,3461.894,3676.47696,3364.445866666667,112.68982334842765,3258.9999199999997,3483.1980800000006,1274.8827489963107,15.684895163949466,1261.07646484375,1291.9375325520834,0.0,0.0,0.0,0.0,0.009888888888888888,4.8112522432468525e-05,0.009833333333333333,0.009916666666666666,0.0,0.0,0.0,0.0,2.8718055555555555,0.06045868270823326,2.827833333333333,2.94075,93.27733333333333,0.31839061439265315,93.0175,93.6325
gds,seq,4,16,3,1.7256203333333333,0.014493879823336891,1.712609,1.741242,35.37081,0.29282413482669223,35.055907,35.634906,451657.0055555556,3809.976969321385,448214.35,455750.4666666667,11.0,1.0,10.0,12.0,1436.426638888889,8.380064540130927,1428.1718333333336,1444.9265833333336,1018.5988700564972,5.8783043744991845,1014.8389830508474,1025.3728813559321,711.3813559322034,10.414861186057628,702.0084745762712,722.5932203389831,307.2175141242938,5.6488141933217495,302.77966101694915,313.5762711864407,7863.816986666667,82.68407612107491,7790.045040000001,7953.1904,6790.852506666666,72.29057481931987,6709.66784,6848.258959999999,1715.9483940972223,19.984987291329087,1695.33935546875,1735.2445963541666,4.340277777777778e-05,7.517581630073252e-05,0.0,0.00013020833333333333,0.009916666666666666,0.0,0.009916666666666666,0.009916666666666666,0.001388888888888889,0.0024056261216234406,0.0,0.004166666666666667,4.3003888888888895,0.11581445689518144,4.180583333333334,4.41175,96.13972222222223,0.4643912781903423,95.60416666666667,96.43083333333334
gds,seq,4,32,3,2.0885943333333334,0.023276301474532766,2.061724,2.102554,58.45969566666667,0.6475188095278253,58.080896,59.207364,545704.9944444444,5756.386886714347,539083.3333333334,549517.0166666667,35.0,1.0,34.0,36.0,2568.2185,31.21006887152409,2546.311,2603.9535833333334,1969.5399152542373,20.369831253636782,1949.4322033898304,1990.1621186440677,1254.4345762711864,15.308179472017143,1237.2542372881355,1266.6257627118644,715.1053389830508,7.414231477651211,709.6016949152543,723.5363559322034,11303.123520000001,130.9296874401092,11184.843600000002,11443.81088,9669.14552,95.58012491411901,9593.984719999999,9776.71664,2079.7876953125,22.157645525400696,2054.2575520833334,2094.008821614583,0.0,0.0,0.0,0.0,0.009916666666666666,0.0,0.009916666666666666,0.009916666666666666,0.0,0.0,0.0,0.0,6.136833333333334,0.11525524210782473,6.00375,6.204,96.94972222222222,0.0880827157552174,96.855,97.02916666666667
